manager_id,manager_name,type,style,strategy,sector,website,email_1,email_2,phone_1,email_score,contact_name,contact_title,confidence,source,status,notes,last_checked
1599,HBK Capital Management,Hedge Fund,Discretionary,Multi Strategy,Global,https://www.hbk.com,ir@hbk.com,,+12147586108,80,,Investor Relations Department,high,"Gemini:URL, Gemini:Contacts",Verified,HBK Capital Management official website (hbk.com/investors/register) and other search results,2026-07-01
3815,Hedge Invest,Market Neutral,Discretionary,Fundamental,Europe,https://www.hedgeinvest.it,,,03864480268,0,,,medium,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,ZoomInfo.com for Hedge Invest S.r.l.,2026-07-01
1607,HELSINKI CAPITAL PARTNERS,Equity LS,Discretionary,Fundamental,Nordic,,shareholderservicing@hcp.fi,,+358 9 689 88 481,20,,,high,Gemini:Contacts,Needs Review,Official company website: hcp.fi,2026-07-01
1611,Heritage Capital Management,CTA,Systematic,Multi Strategy,Global,https://investfortomorrow.com,,,525 (203) 389-3553,0,Paul Schatz,President and CIO,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Heritage Capital LLC official website (investfortomorrow.com) and team page,2026-07-01
1616,HgCapital,Private Equity,Discretionary,Diversified,Global,https://hgcapital.com,press@hgcapital.com,,,60,,,,"Gemini:URL, WebScrape",Verified,,2026-07-01
4421,HGNH International Asset Management,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1617,HICL,Infrastructure,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4423,Hillroute Capital,Crypto,Systematic,Crypto LS,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1629,Hilton,AssetAllocation,Discretionary,Income,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1635,HODLers,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3659,Holland Park,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3761,Holloway Trading,CTA,Discretionary,Fundamental,Agricultural,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4051,Hondius Capital Management,CTA,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4111,Hook Mill Capital Partners,Equity LS,Discretionary,Fundamental,Consumer,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1641,Horizon,AssetAllocation,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1647,HP Fondsmaglerselskab,Fixed Income,Discretionary,Fundamental,Nordic,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3816,HSBC,Hedge Fund,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1651,Hundredfold,AssetAllocation,Discretionary,Alternative,Fixed Income,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1653,Hunting Hill Global Capital,Crypto,Discretionary,Crypto LS,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1656,Hussman,Equity LS,Systematic,Value,US,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4374,Hydra Asset Management,CTA,Discretionary,Option Strategy,Equity,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1667,Hyperion Decimus,Crypto,Systematic,Crypto LS,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3719,Hypersphere Ventures,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1671,ICG,Private Equity,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1672,ICM Investment Management,LongOnly,Discretionary,Diversified,Equity,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4121,Icon Asset Management,Market Neutral,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1683,Iguana Investments,Equity LS,Systematic,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3933,Ikarian Capital,Equity LS,Discretionary,Fundamental,Health Care,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1696,IMS,AssetAllocation,Discretionary,Income,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1701,Incline Global Management,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1702,Incline Investment Management,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1705,Incrementum AG,Crypto,Index,Index,Index,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1713,INDIGO Fund Partners,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4140,Indus Capital Partners,Equity LS,Discretionary,Fundamental,Global,https://www.induscap.com,indusfunds@induscap.com,induscompliance@induscap.com,212-909-2888,60,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Indus Capital Partners official website (induscap.com) and web search results,2026-07-01
1727,Insight Investment Management,Fixed Income,Discretionary,Fundamental,Global,https://www.insightinvestment.com,enquiries@insightinvestment.com,,+44 20 7163 4000,60,,,high,"Gemini:URL, Gemini:Contacts",Verified,Insight Investment official website (https://www.insightinvestment.com/corporate/contact/),2026-07-01
1736,International Public Partnerships,Infrastructure,Discretionary,Diversified,Global,https://www.internationalpublicpartnerships.com,,,+44 (0) 1481 742742,0,,,medium,"Gemini:URL, Gemini:Contacts",Needs Review,International Public Partnerships official website (via PDF link on site); Website: www.internationalpublicpartnerships.com,2026-07-01
4032,Intrinsic Edge,Equity LS,Discretionary,Fundamental,Small Cap,https://intrinsicedge.com,,,312.734.1094,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Official company website (intrinsicedge.com/contact/),2026-07-01
1739,Intuitive Investments Group,Private Equity,Discretionary,Diversified,Health Care,https://www.iigplc.com,iig@fticonsulting.com,,,20,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,EU-Startups.com,2026-07-01
1740,Invenomic,Equity LS,Discretionary,Fundamental,US,https://www.invenomic.com,,,1-855-466-3406,0,,,,"Gemini:URL, WebScrape",Needs Review,,2026-07-01
4091,Inverewe Capital London,Fixed Income,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1758,Ironshield Capital Management,Fixed Income,Discretionary,Fundamental,Credit,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4152,ISEC Services,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4319,Ishares,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1772,IXI Fund Managers,CTA,Systematic,Multi Strategy,Currency,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1774,J E Moody,CTA,Systematic,Market Neutral,Commodity,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3944,Jacobs Asset Management,Equity LS,Discretionary,Fundamental,Global,https://www.jacobmutualfunds.com,info@jacobam.com,,+18885226239,40,,,,"Gemini:URL, WebScrape",Needs Review,,2026-07-01
3991,Jamarant Capital,Event Driven,Discretionary,Fundamental,US,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1786,JanusHenderson,Equity LS,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3837,JC Clark,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1790,JD Turner Capital,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1794,JHancock,Hedge Fund,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4054,Jinde Asset Management (Hong Kong),Hedge Fund,Systematic,Fundamental,Emerging,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1798,JK,AssetAllocation,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1805,JMS,Equity LS,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1809,John Street Capital,RiskPremia,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1818,JPEL,Private Equity,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1819,JPMorgan,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1833,JZ Capital Partners,Private Debt,Discretionary,Diversified,SME,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1839,Kairos,Equity LS,Discretionary,ESG,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4055,Kawa Capital Management,Fixed Income,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4056,Kernow Asset Management Limited,Equity LS,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4057,Kerrisdale Capital Management,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1866,Kettle Hill,Equity LS,Discretionary,Fundamental,Small Cap,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4058,Kinetic Advisors,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4364,King Street Capital Management,Fixed Income,Discretionary,Fundamental,Credit,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1880,Kite Lake Capital Management,Event Driven,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4199,KLI Asset Management,CTA,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1882,KLP Kapitalforvaltning AS,Market Neutral,Discretionary,Fundamental,Energy,https://www.klp.no,klp@klp.no,,+47 55 54 85 00,60,Håvard Gulbrandsen,Managing Director,high,"Gemini:URL, Gemini:Contacts",Verified,KLP official website: https://www.klp.no/en/contact-us and https://www.klp.no/en/facts-about-klp/organisation,2026-07-01
1887,Knights of Columbus,Equity LS,Discretionary,Multi Strategy,Global,https://www.kocaa.com,kofcfunds@kofcassetadvisors.org,,+12037524502,20,,,,"Gemini:URL, WebScrape",Needs Review,,2026-07-01
4059,Kondor Invest,Hedge Fund,Discretionary,Fundamental,Emerging,,office@kondorinvest.ro,,+40 372 508 250,40,,,high,Gemini:Contacts,Needs Review,Kondor Invest official website (kondorinvest.ro/contact/),2026-07-01
3962,Krensavage Asset Management,Equity LS,Discretionary,Fundamental,Health care,https://krensavage.com,info@krensavage.com,,212-518-1970,80,David W. Walbert,Senior Analyst,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Nasdaq press release (Krensavage Asset Management Remains Opposed to Sun's...),2026-07-01
4060,Kryger Capital,Event Driven,Discretionary,Fundamental,Global,https://www.krygercapital.com,investorrelations@krygercapital.com,,+44 (0)203 910 7900,80,,Investor Relations,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Kryger Capital official website (Privacy Policy),2026-07-01
1905,Lake Geneva Investment Partners,Fixed Income,Systematic,Multi Strategy,Global,,,,+41 22 707 49 49,0,,,medium,Gemini:Contacts,Needs Review,Company website: https://www.lgip.ch/ (found via RocketReach.co and confirmed by fetching url.),2026-07-01
1906,Lancaster,Equity LS,Discretionary,Fundamental,Global,https://www.lancasterim.co.uk,lancaster@greenbrookadvisory.com,,+442078421030,20,,,medium,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,"ZoomInfo company profile, publicly available via web search",2026-07-01
1907,Lancelot Asset Management,LongOnly,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3994,Landscape Capital Management,Equity LS,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1908,Landseer AM,Equity LS,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3992,Lansdowne Partners,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1909,Lansforsakringar Fondforvaltning,LongOnly,Active Index,Enhanced Index,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1910,Latitude,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3993,LBV Asset Management,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3774,Leadenhall,Fixed Income,Discretionary,Fundamental,Cat Bond,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1918,Leadersel,Event Driven,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1919,LeanVal Asset Management AG,CTA,Systematic,Market Neutral,Volatility,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1920,Leapmach Capital Management Limted,CTA,Discretionary,Option Writer,Equity,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1924,Legal & General,Fixed Income,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1929,Lemania Pension,AssetAllocation,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1930,Lemanik,Hedge Fund,Fund of Funds,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1932,Lemvi SA,Crypto,Discretionary,Market Neutral,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1937,Leuthold,LongOnly,Discretionary,Value,Closed End,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1940,Levendi,Hedge Fund,Discretionary,Structured Products,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1946,LFIS,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1947,LGT Capital Partners,Fixed Income,Discretionary,Fundamental,Cat Bond,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3990,Liberty Park Capital Management,Equity LS,Systematic,Multi Strategy,Small Cap,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3989,Lighthouse Canton,Fixed Income,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3890,Line Investment Technologies,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1960,Liontrust,Fixed Income,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3744,Lior Global Partners,CTA,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1962,Literacy Capital,Private Equity,Discretionary,Diversified,UK,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4337,LM5 Capital,Crypto,Systematic,Market Neutral,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3987,LMCG Investments,Fixed Income,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1967,LMS Capital,Private Equity,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4270,Loblolly Trading,CTA,Systematic,Seasonal,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1970,LoCorr Fund Management,Equity LS,Fund of Funds,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3886,Locust Wood Capital Advisers,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1976,Longboard Asset Management LP,Equity LS,Systematic,Momentum,US,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3935,Longitude Asia Limited,Fixed Income,Discretionary,Convertible,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1978,LongTail Alpha,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1983,Lotus Asset Management Limited,CTA,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1990,LS Opportunity,Equity LS,Discretionary,Fundamental,US,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1992,Lucerne Capital Management,Equity LS,Discretionary,Fundamental,Nordic,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1995,Lumyna,Fixed Income,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2001,Lupus,Equity LS,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2005,Lynx Asset Management,CTA,Systematic,AI,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2008,Lyxor,LongOnly,Risk Parity,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4210,LZ Finance,CTA,Systematic,Multi Strategy,Global,,,,,0,,,low,None,No Reliable Contact Found,No direct contact information for LZ Finance (CTA) found in public web searches or regulatory filings.,2026-07-01
2010,M&R Capital,CTA,Discretionary,Fundamental,Agricultural,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2011,M1 Capital,Crypto,Systematic,Market Neutral,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2012,M11 Funds,Crypto,Discretionary,Crypto LS,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
1304,M3Sixty Capital,Equity LS,Discretionary,Fundamental,US,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3887,Machina Capital,Market Neutral,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2019,Macrocapital Limited,CTA,Discretionary,Fundamental,Energy,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3819,Maltese Capital Management,Equity LS,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2047,Man AHL,AssetAllocation,Systematic,Multi Strategy,Global,,,,+44 121 415 7592,0,,,medium,Gemini:Contacts,Needs Review,Man Group Shareholder Relations website (https://www.man.com/shareholder-relations) via Equiniti,2026-07-01
2048,Man GLG,LongOnly,Discretionary,Fundamental,Asia,https://www.man.com,salessupport@man.com,pl.enquiries@man.com,+1 (212) 649 6600,60,,,medium,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,"Crunchbase profile for Man GLG (https://www.crunchbase.com/organization/man-glg), cross-referenced with Man Group official website (https://www.man.com/contact) for general contact options.",2026-07-01
4120,Man Solutions,Fixed Income,Discretionary,Fundamental,Credit,https://www.man.com,salessupport@man.com,pl.enquiries@man.com,+1 (212) 649 6600,60,,Investor Relations,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,"Man Group Plc (parent company) official website and financial profiles on OTC Markets, ZoomInfo, and SWFI.",2026-07-01
2049,Mandatum,CTA,Systematic,Trend Following,Global,https://www.mandatumam.com,antti.sorsa@mandatumam.com,,+358 10 516 9390,70,Antti Sorsa,COO,high,"Gemini:URL, Gemini:Contacts",Verified,Mandatum Asset Management official website: https://www.mandatumam.com/contact-us/,2026-07-01
3984,Mark Asset Management,Equity LS,Discretionary,Fundamental,Global,https://www.markasset.com,ir@markasset.com,,+1 (212) 372-2500,80,Investor Relations,Department,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Mark Asset Management official website,2026-07-01
2068,Marketfield,Equity LS,Discretionary,Fundamental,Global,https://www.marketfield.com,jwood@burfordcapital.com,,+1 212 516 5824,20,Josh Wood,Head of Investor Relations (Americas),high,"Gemini:URL, Gemini:Contacts",Needs Review,Burford Capital Investor Relations website (Burford Capital is associated with Marketfield Asset Management).,2026-07-01
4069,Markov Capital,Market Neutral,Systematic,Multi Strategy,Nordic,https://markovtech.com,,,,0,,,,Gemini:URL,No Reliable Contact Found,,2026-07-01
2072,MarshallWace,Market Neutral,Systematic,Fundamental,ESG,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2075,Marwyn,LongOnly,Discretionary,Value,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2076,Massar Capital Management,CTA,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2083,Matisse,LongOnly,Discretionary,Stock Picking,US,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4522,Matrixport Asset Management,Crypto,Systematic,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
4213,Maune Fund Management,CTA,Systematic,Option Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2094,McNeill Trading,CTA,Discretionary,Fundamental,Agricultural,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2098,Mediobanca,Fixed Income,Discretionary,Fundamental,Europe,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2099,Meeder,AssetAllocation,Discretionary,Diversified,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2103,Melissinos Trading,CTA,Systematic,Trend Following,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2104,Melqart Asset Management,Event Driven,Discretionary,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2113,Merian Global Investors,Market Neutral,Systematic,Multi Strategy,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2118,Meriti Capital,Market Neutral,Systematic,Fundamental,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
2125,Metastrategy,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,,None,No Reliable Contact Found,,2026-07-01
3961,Meteora Capital,Event Driven,Discretionary,Fundamental,Global,https://meteoracapital.com,k.gahwyler@meteoracapital.com,,201-906-0527,70,"Kevin S. Gahwyler, CFA",Director,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Meteora Capital official website,2026-07-01
2131,Metori Capital Management,CTA,Systematic,Trend Following,Global,https://www.metori.com,info@metori.com%20,info@metori.com,,40,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,company website,2026-07-01
2136,MFM,Fixed Income,Discretionary,Credit,Europe,https://mirante.ch,info@mirante.ch,,0041585901000,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Official company website: mirante.ch/contact/,2026-07-01
2137,MFS,Hedge Fund,Discretionary,Fundamental,Global,https://www.mfs.com,info@mfs.com,,+44 (0)20 7429 7301,80,Elaine Alston,Managing Director Relationship Management - UK,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,MFS official website (Investment Professional Contact Us page) for MFS Investment Management Company (Lux) S.A.R.L.,2026-07-01
2143,Michael J Frischmeyer,CTA,Systematic,Trend Following,Global,,,,,0,Michael J Frischmeyer (associated with),Commodity Trading Advisor,low,None,No Reliable Contact Found,"American LEI (for New Era Limited Partnership c/o Michael J Frischmeyer); SEC AdviserInfo (for association with BFC Planning, Inc.)",2026-07-01
2158,Minerva,LongOnly,Discretionary,Diversified,Emerging,,admin@minerva.co,,+1 (305) 672-0587,20,,,high,Gemini:Contacts,Needs Review,Minerva Capital Group official website,2026-07-01
4238,Miralta Bank,Fixed Income,Discretionary,Fundamental,Global,https://www.miraltabank.com,info@miraltabank.com,,+34910888090,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Miralta Bank official website contact page,2026-07-01
2166,MKP Capital Management,CTA,Discretionary,Fundamental,Global,https://www.mkpcap.com,,,+12126445864,0,,,medium,"Gemini:URL, Gemini:Contacts",Needs Review,Cortera business profile,2026-07-01
2169,ML Tech,Crypto,Systematic,Crypto LS,Global,,hello@mltech.ai,,,40,,,high,Gemini:Contacts,Needs Review,ML Tech official website (mltech.ai) - Privacy Policy / Terms and Conditions,2026-07-01
2175,Molinero Capital Management,CTA,Systematic,Multi Strategy,Commodity,,InvestorRelations@MolineroCapital.com,,,20,,,medium,Gemini:Contacts,Needs Review,Molinero Capital Management official website (from web search snippet); NFA BASIC profile confirms firm exists.,2026-07-01
2178,MOMentum Alternative Investments,Equity LS,Discretionary,Fundamental,Global,https://www.momentum.co.za,ci.clientservice@momentum.co.za,,+27 12 675 3002,70,Momentum Collective Investments Client Service,,high,"Gemini:URL, Gemini:Contacts",Verified,Momentum official website (https://www.momentum.co.za/momentum/get-help/contact-us) under 'Momentum Collective Investments',2026-07-01
3959,Monash Investors,Equity LS,Discretionary,Fundamental,Asia,,contactus@monashinvestors.com,,+61 2 8259 8888,20,,,medium,Gemini:Contacts,Needs Review,Crunchbase and Monash Investors web search snippets (Apex Group for phone contact for certain investor types).,2026-07-01
2185,Moneta,Equity LS,Discretionary,Fundamental,Europe,https://monetagroup.com,,,+1(314) 726-2300,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Moneta Group official website contact page (https://team.monetagroup.com/team/dunston/contact/),2026-07-01
3649,Morningstar,LongOnly,Systematic,Diversified,Global,,investors@morningstar.com,,+1 312 696-6000,20,,,high,Gemini:Contacts,Needs Review,"Morningstar, Inc. official investor relations website and public financial data sites",2026-07-01
2206,Morningstar Alternatives,Hedge Fund,Systematic,Diversified,Global,,,,+1-312-696-6000,0,,,medium,Gemini:Contacts,Needs Review,"Morningstar Investment Management LLC general contact, found via web search (e.g., Buzzfile.com, Bloomberg.com). Please note that 'Morningstar Alternatives' appears to refer to the Morningstar Alternatives Fund (a mutual fund) or Morningstar Inc.'s research on alternative investments, rather than a distinct hedge fund.",2026-07-01
2208,Motus Capital Management,Crypto,Discretionary,Digital Asset Allocator,Global,https://www.motuscm.com,ir@motuscm.com,,,80,Alex Kriete,Founder & Managing Partner,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Motus Capital Management official website contact page (motus.capital/contact) and web search results for officers.,2026-07-01
3650,Mount Lucas Management Corporation,RiskPremia,Systematic,Multi Strategy,Global,https://www.mtlucas.com,clientservice@mtlucas.com,,+1-267-759-3500,60,"Raymond E. Ix, Jr.",Senior Vice President,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Michigan Association of Public Employee Retirement Systems (MAPERS) website,2026-07-01
2210,Mountains and Valleys,Crypto,Discretionary,Digital Asset Allocator,Global,,,,,0,,,low,None,No Reliable Contact Found,No publicly available contact information found for 'Mountains and Valleys' crypto fund after extensive web searches including SEC filings.,2026-07-01
4076,Move37 Capital,CTA,Systematic,AI,Global,,,,,0,,,low,None,No Reliable Contact Found,Publicly available contact information for 'Move37 Capital' as a hedge fund or asset manager could not be found through web searches of company websites or SEC filings.,2026-07-01
4029,MPM BioImpact,Equity LS,Discretionary,Fundamental,ESG,https://mpmbioimpact.com,info@mpmcapital.com,,41587-022-0000,40,Christian Desmarteaux,Director of Investor Relations and Marketing Professional,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Private Equity International and company website,2026-07-01
2213,MQS Management,Market Neutral,Systematic,Multi Strategy,Global,https://www.mqsmanagement.com,,,(212) 685-3600,0,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Needs Review,Official company website (mqsmanagement.com),2026-07-01
4495,MRB Fund Partners AG,Hedge Fund,Discretionary,Fundamental,Emerging,https://www.mrbpartner.ch,info@mrbpartner.ch,mt@mrbpartner.ch,+41442104277,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,company website (https://www.mrbpartner.ch/en/contact/),2026-07-01
2215,MS Capital Management Limited,CTA,Systematic,Trend Following,Global,,,,,0,,,low,None,No Reliable Contact Found,"Publicly available contact information for MS Capital Management Limited was not found through web searches for official websites, SEC Form ADV filings, or NFA registrations.",2026-07-01
2226,Mulvaney Capital Management,CTA,Systematic,Trend Following,Global,https://www.mulvaneycapital.com,info@mulvaneycapital.com,,+4402074290600,80,,,high,"Gemini:URL, WebScrape, Gemini:Contacts",Verified,Company website (within Website Terms of Use) - mulvaneycapital.com,2026-07-01
